id_venta,id_cliente,nombre_cliente,sucursal,provincia,fecha_hora,producto,categoria,cantidad,precio_unitario,total_venta,medio_pago,promo_producto,promo_pago,otros_productos
643,9943,Juana Mia Jazmin Blanco,Sucursal Córdoba,Córdoba,2025-02-16 02:46:44,Pintura látex 4L,Pinturas,2.0,38447.17,76894.34,efectivo,,5% off efectivo,
644,5487,Juan Cruz Victoria Rodriguez Diaz,Sucursal Córdoba,Córdoba,2025-07-16 09:44:03,Rodillo de pintura,Accesorios pintura,2.0,35118.49,70236.98,mercadopago,,5% off efectivo,
645,1666,Sr(a). Felipe Lopez,Sucursal Córdoba,Córdoba,2025-03-16 12:08:35,Destornillador,Herramientas manuales,5.0,19430.42,97152.1,efectivo,10% off,,
646,1104,Lola Mateo Benjamin Soto Diaz,Sucursal Palermo,Buenos Aires,2025-01-14 05:49:51,Martillo,Herramientas manuales,1.0,35630.32,35630.32,transferencia,,3 cuotas sin interés,
647,3079,Thiago Benjamin Gomez,Sucursal Córdoba,Córdoba,2024-11-16 17:16:35,Martillo,Herramientas manuales,3.0,26631.26,79893.78,mercadopago,,5% off efectivo,
648,1616,Ezequiel Genaro Gonzalez Miranda,Sucursal Córdoba,Córdoba,2025-01-21 19:27:11,Sierra circular,Herramientas eléctricas,5.0,47564.61,237823.05,efectivo,,3 cuotas sin interés,
649,4860,Catalina Valentina Sosa,Sucursal Córdoba,Córdoba,2025-04-03 21:59:08,Destornillador,Herramientas manuales,5.0,48862.78,244313.9,mercadopago,,3 cuotas sin interés,
650,9315,Agostina Perez Olivera,Sucursal Córdoba,Córdoba,2024-09-28 13:54:02,Sierra circular,Herramientas eléctricas,2.0,14544.9,29089.8,transferencia,10% off,,
651,9151,Ian Castro,Sucursal Córdoba,Córdoba,2025-04-18 03:41:35,Martillo,Herramientas manuales,1.0,3647.35,3647.35,efectivo,sin interés,3 cuotas sin interés,"Pintura látex 4L, Sierra circular"
652,2710,Catalina Santino Arias,Sucursal Palermo,Buenos Aires,2024-11-02 16:13:16,Cinta métrica,Medición,2.0,8744.23,17488.46,efectivo,2x1,,
653,4855,Isabella Vargas Diaz,Sucursal Mendoza,Mendoza,2024-12-02 10:55:42,Guantes de trabajo,Protección personal,5.0,16972.64,84863.2,tarjeta_crédito,10% off,3 cuotas sin interés,Pintura látex 4L
654,2606,Thiago Morales,Sucursal Córdoba,Córdoba,2025-05-24 21:05:40,Rodillo de pintura,Accesorios pintura,2.0,19401.09,38802.18,transferencia,10% off,,
655,1890,Clara Perez Correa,Sucursal Mendoza,Mendoza,2024-09-24 23:23:13,Martillo,Herramientas manuales,2.0,46466.47,92932.94,tarjeta_crédito,,5% off efectivo,
656,8499,Santiago Moreno Correa,Sucursal Córdoba,Córdoba,2024-10-22 05:29:51,Pintura látex 4L,Pinturas,3.0,10908.33,32724.99,efectivo,10% off,,
657,5597,Juan Ignacio Thiago Joaquin Rodriguez Blanco,Sucursal Córdoba,Córdoba,2025-03-03 17:30:17,Destornillador,Herramientas manuales,4.0,23470.37,93881.48,mercadopago,10% off,3 cuotas sin interés,"Guantes de trabajo, Martillo"
658,3784,Guillermina Alvarez,Sucursal Córdoba,Córdoba,2025-03-01 04:59:29,Destornillador,Herramientas manuales,4.0,42991.71,171966.84,transferencia,,5% off efectivo,
659,5573,Benicio Luz Maria Perez,Sucursal Palermo,Buenos Aires,2025-03-08 17:19:21,Rodillo de pintura,Accesorios pintura,2.0,13143.74,26287.48,mercadopago,,5% off efectivo,
660,3440,Martina Ana Paula Martinez,Sucursal Palermo,Buenos Aires,2025-01-09 02:46:27,Rodillo de pintura,Accesorios pintura,1.0,2962.88,2962.88,transferencia,,,
661,8852,Renata Molina,Sucursal Palermo,Buenos Aires,2024-10-10 04:33:39,Sierra circular,Herramientas eléctricas,4.0,12785.06,51140.24,transferencia,,,
662,4571,Victoria Fernandez Diaz,Sucursal Córdoba,Córdoba,2025-08-26 01:45:13,Pintura látex 4L,Pinturas,3.0,12714.06,38142.18,tarjeta_débito,2x1,,
663,3650,Sr(a). Agustín Figueroa,Sucursal Mendoza,Mendoza,2025-07-22 04:41:55,Guantes de trabajo,Protección personal,,2196.26,10981.3,transferencia,,,
664,4030,Juan Sebastian Vargas Sosa,Sucursal Rosario,Santa Fe,2025-04-15 23:28:06,Sierra circular,Herramientas eléctricas,1.0,43158.75,43158.75,tarjeta_débito,2x1,,
665,9698,Alma Ortiz,Sucursal Palermo,Buenos Aires,2025-01-19 09:45:54,Caja de tornillos,Fijaciones,4.0,37891.51,151566.04,efectivo,,5% off efectivo,
666,6500,Victoria Gonzalez,Sucursal Palermo,Buenos Aires,2025-05-06 09:43:21,Cinta métrica,Medición,3.0,44510.92,133532.76,mercadopago,2x1,,
667,1669,Martina Nina Garcia,Sucursal Rosario,Santa Fe,2025-07-27 13:23:42,Pintura látex 4L,Pinturas,2.0,32760.46,65520.92,tarjeta_crédito,,,
668,3267,Julia Vazquez,Sucursal Rosario,Santa Fe,2024-12-15 21:41:41,Llave inglesa,Herramientas manuales,5.0,6564.33,32821.65,,,5% off efectivo,
669,6250,Santino Ambar Perez,Sucursal Rosario,Santa Fe,2025-07-30 12:31:25,Caja de tornillos,Fijaciones,5.0,34331.11,171655.55,mercadopago,sin interés,,"Sierra circular, Guantes de trabajo"
670,9629,Bautista Benjamin Duarte Silva,Sucursal Palermo,Buenos Aires,2025-07-23 04:24:52,Sierra circular,Herramientas eléctricas,5.0,34237.11,171185.55,tarjeta_débito,,3 cuotas sin interés,
671,2075,Benicio Mansilla,Sucursal Córdoba,Córdoba,2025-08-10 18:13:28,Sierra circular,Herramientas eléctricas,1.0,4928.35,4928.35,efectivo,10% off,3 cuotas sin interés,
672,2791,Joaquin Mia Cordoba,Sucursal Córdoba,Córdoba,2025-06-14 10:32:44,Caja de tornillos,Fijaciones,1.0,35157.02,35157.02,mercadopago,,5% off efectivo,
673,1371,Uma  Martina Quiroga Duarte,Sucursal Rosario,Santa Fe,2025-04-23 09:23:16,Rodillo de pintura,Accesorios pintura,5.0,46654.35,233271.75,efectivo,,3 cuotas sin interés,
674,5776,Lucas Santiago Olivera,Sucursal Córdoba,Córdoba,2025-08-24 21:32:52,Destornillador,Herramientas manuales,1.0,43717.89,43717.89,tarjeta_débito,10% off,3 cuotas sin interés,
675,6346,Juan Pablo Lopez,Sucursal Mendoza,Mendoza,2024-10-01 06:02:32,Guantes de trabajo,Protección personal,5.0,42253.49,211267.45,tarjeta_crédito,,,
676,6021,Isabella Juarez Gonzalez,Sucursal Córdoba,Córdoba,2025-03-21 03:22:30,Caja de tornillos,Fijaciones,2.0,24727.91,49455.82,mercadopago,sin interés,,"Sierra circular, Martillo"
677,3634,Ignacio Cabrera Cordoba,Sucursal Rosario,Santa Fe,2025-01-26 20:17:57,Martillo,Herramientas manuales,2.0,42127.25,84254.5,tarjeta_débito,,5% off efectivo,Taladro eléctrico
678,3072,Bastian Juan Gabriel Sanchez,Sucursal Mendoza,Mendoza,2024-09-25 00:26:15,Caja de tornillos,Fijaciones,3.0,10040.33,30120.99,tarjeta_débito,,,
679,3423,Maria Victoria Bastian Ramos,Sucursal Rosario,Santa Fe,2025-08-11 05:58:06,Sierra circular,Herramientas eléctricas,5.0,48797.82,243989.1,transferencia,,3 cuotas sin interés,Rodillo de pintura
680,3381,Dr(a). Thiago Daniel Torres,Sucursal Mendoza,Mendoza,2025-05-31 15:46:57,Pintura látex 4L,Pinturas,2.0,1210.42,2420.84,tarjeta_débito,,3 cuotas sin interés,
681,8764,Maria Victoria Romero,Sucursal Rosario,Santa Fe,2025-01-19 19:04:28,Guantes de trabajo,Protección personal,2.0,40179.23,80358.46,efectivo,,,
682,8847,Candelaria Maria Paz Benitez,Sucursal Palermo,Buenos Aires,2025-05-22 18:35:08,Martillo,Herramientas manuales,5.0,6726.93,33634.65,tarjeta_crédito,2x1,,
683,8306,Lara Lopez,Sucursal Rosario,Santa Fe,2025-04-22 18:12:10,Destornillador,Herramientas manuales,3.0,3696.65,11089.95,tarjeta_crédito,,5% off efectivo,
684,5553,Dr(a). Delfina Nuñez,Sucursal Córdoba,Córdoba,2024-11-23 14:35:25,Taladro eléctrico,Herramientas eléctricas,1.0,27382.2,27382.2,transferencia,,,
685,4185,Julieta Castillo,Sucursal Mendoza,Mendoza,2024-11-04 23:10:03,Pintura látex 4L,Pinturas,5.0,30648.81,153244.05,transferencia,2x1,3 cuotas sin interés,
686,7056,Sebastian Santino Agustin Duarte,Sucursal Mendoza,Mendoza,2025-02-15 14:11:04,Pintura látex 4L,Pinturas,1.0,14947.87,14947.87,mercadopago,sin interés,3 cuotas sin interés,
687,2435,Sr(a). Joaquin Sanchez,Sucursal Córdoba,Córdoba,2025-07-27 14:49:17,Sierra circular,Herramientas eléctricas,4.0,40380.59,161522.36,transferencia,sin interés,5% off efectivo,
688,7786,Sr(a). Luca Gomez,Sucursal Córdoba,Córdoba,2025-03-28 04:58:28,Guantes de trabajo,Protección personal,5.0,5217.82,26089.1,mercadopago,10% off,3 cuotas sin interés,
689,6495,Ignacio Bautista Sosa,Sucursal Palermo,Buenos Aires,2025-01-18 14:19:28,Guantes de trabajo,Protección personal,4.0,5333.97,21335.88,mercadopago,,3 cuotas sin interés,
690,8571,Juan Manuel Luisina Paz,Sucursal Córdoba,Córdoba,2025-06-03 17:16:34,Llave inglesa,Herramientas manuales,2.0,41781.9,83563.8,transferencia,sin interés,,"Guantes de trabajo, Caja de tornillos"
691,8593,Tomàs Thiago Benjamin Martinez Rodriguez,Sucursal Córdoba,Córdoba,2024-12-25 04:25:12,Taladro eléctrico,Herramientas eléctricas,1.0,8547.17,8547.17,transferencia,sin interés,,"Rodillo de pintura, Martillo"
692,5009,Joaquín Gonzalez Benitez,Sucursal Palermo,Buenos Aires,2025-02-26 11:38:46,Destornillador,Herramientas manuales,3.0,25159.46,75478.38,mercadopago,2x1,3 cuotas sin interés,
693,8144,Antonio Morena Alvarez,Sucursal Rosario,Santa Fe,2025-04-16 13:30:25,Sierra circular,Herramientas eléctricas,1.0,19286.91,19286.91,tarjeta_crédito,,,
694,1958,Santino Suarez,Sucursal Córdoba,Córdoba,2025-08-18 01:43:52,Pintura látex 4L,Pinturas,4.0,44037.55,176150.2,tarjeta_débito,10% off,3 cuotas sin interés,"Pintura látex 4L, Rodillo de pintura"
695,1798,Sr(a). Mateo Rodriguez,Sucursal Rosario,Santa Fe,2025-08-10 23:16:20,Caja de tornillos,Fijaciones,5.0,32308.38,161541.9,tarjeta_crédito,2x1,5% off efectivo,
696,2548,Juana Sanchez Duarte,Sucursal Córdoba,Córdoba,2024-10-15 07:47:33,Cinta métrica,Medición,3.0,43749.71,131249.13,mercadopago,,3 cuotas sin interés,"Destornillador, Cinta métrica"
697,6761,Mateo Thiago Ojeda Molina,Sucursal Córdoba,Córdoba,2025-08-31 07:19:07,Taladro eléctrico,Herramientas eléctricas,2.0,26390.37,52780.74,tarjeta_crédito,sin interés,,
698,2678,Alma Velazquez Escobar,Sucursal Córdoba,Córdoba,2025-06-17 02:39:14,Martillo,Herramientas manuales,5.0,11834.56,59172.8,efectivo,10% off,,
699,2909,Lorenzo Ferreyra Juarez,Sucursal Córdoba,Córdoba,2025-03-04 03:14:08,Taladro eléctrico,Herramientas eléctricas,4.0,18062.29,72249.16,tarjeta_débito,,3 cuotas sin interés,"Guantes de trabajo, Cinta métrica"
700,3821,Isabella Ignacio Bravo,Sucursal Rosario,Santa Fe,2025-02-22 10:57:34,Taladro eléctrico,Herramientas eléctricas,1.0,11895.53,11895.53,tarjeta_débito,,5% off efectivo,
701,3053,Dr(a). Antonella Garcia,Sucursal Córdoba,Córdoba,2024-10-23 18:11:45,Martillo,Herramientas manuales,1.0,21815.45,21815.45,tarjeta_crédito,2x1,,"Rodillo de pintura, Taladro eléctrico"
702,2766,Francesca Molina Aguirre,Sucursal Palermo,Buenos Aires,2024-10-07 16:13:00,Cinta métrica,Medición,5.0,3904.0,19520.0,efectivo,2x1,3 cuotas sin interés,"Taladro eléctrico, Destornillador"
703,4365,Benjamin Catalina Paz Morales,Sucursal Córdoba,Córdoba,2025-03-22 01:10:47,Martillo,Herramientas manuales,3.0,2433.7,7301.1,tarjeta_débito,10% off,3 cuotas sin interés,
704,6770,Catalina Sofia Godoy,Sucursal Córdoba,Córdoba,2024-10-18 07:53:40,Cinta métrica,Medición,5.0,,64246.5,tarjeta_crédito,,,Cinta métrica
705,4138,Valentina Jazmin Sanchez,Sucursal Rosario,Santa Fe,2025-02-17 20:51:32,Martillo,Herramientas manuales,5.0,1212.12,6060.6,mercadopago,,,
706,8777,Pilar Dominguez,Sucursal Rosario,Santa Fe,2024-10-21 21:39:07,Guantes de trabajo,Protección personal,2.0,22543.63,45087.26,transferencia,2x1,5% off efectivo,
707,7948,Dr(a). Santiago Cruz,Sucursal Córdoba,Córdoba,2025-02-06 23:16:04,Cinta métrica,Medición,2.0,20971.32,41942.64,mercadopago,sin interés,,
708,3226,Tomàs Thiago Benjamin Medina,Sucursal Mendoza,Mendoza,2024-12-13 08:55:32,Pintura látex 4L,Pinturas,3.0,28299.47,84898.41,efectivo,2x1,,
709,7304,Tiziano Felipe Quiroga Gomez,Sucursal Rosario,Santa Fe,2025-06-02 23:43:18,Sierra circular,Herramientas eléctricas,5.0,37072.55,185362.75,tarjeta_crédito,,,"Caja de tornillos, Rodillo de pintura"
710,2140,Micaela Renata Navarro Martinez,Sucursal Mendoza,Mendoza,2024-10-10 04:36:15,Pintura látex 4L,Pinturas,2.0,1626.51,3253.02,transferencia,,,
711,8177,Sara Flores,Sucursal Palermo,Buenos Aires,2025-04-12 11:33:02,Destornillador,Herramientas manuales,2.0,20345.76,40691.52,tarjeta_crédito,,,
712,2060,Franco Martinez,Sucursal Rosario,Santa Fe,2025-01-10 13:41:53,Llave inglesa,Herramientas manuales,3.0,10812.91,32438.73,mercadopago,,,"Sierra circular, Caja de tornillos"
713,5472,Camila Roldan Gonzalez,Sucursal Mendoza,Mendoza,2025-04-26 08:21:01,Pintura látex 4L,Pinturas,4.0,33667.17,134668.68,tarjeta_crédito,,,
714,8448,Sr(a). Juan Ignacio Navarro,Sucursal Palermo,Buenos Aires,2024-11-22 15:32:36,Destornillador,Herramientas manuales,3.0,,74933.19,transferencia,10% off,5% off efectivo,Destornillador
715,1438,Renzo Alma Valentina Fernandez,Sucursal Córdoba,Córdoba,2025-02-27 22:20:05,Rodillo de pintura,Accesorios pintura,5.0,34281.01,171405.05,efectivo,10% off,3 cuotas sin interés,
716,2253,Constantino Benitez Franco,Sucursal Mendoza,Mendoza,2025-05-18 02:22:00,Sierra circular,Herramientas eléctricas,2.0,15384.58,30769.16,mercadopago,,,
717,6629,Zoe Jazmin Valentina Bustos,Sucursal Palermo,Buenos Aires,2025-09-06 12:54:48,Taladro eléctrico,Herramientas eléctricas,4.0,44126.16,176504.64,transferencia,2x1,,
718,8250,Catalina Castro Molina,Sucursal Mendoza,Mendoza,2025-08-15 04:30:38,Taladro eléctrico,Herramientas eléctricas,1.0,,9666.59,tarjeta_crédito,,3 cuotas sin interés,
719,9052,Maximo Bastian Gonzalez Quiroga,Sucursal Mendoza,Mendoza,2025-05-02 16:48:02,Martillo,Herramientas manuales,3.0,36070.44,108211.32,transferencia,,,
720,9837,Dr(a). Santino Fernandez,Sucursal Mendoza,Mendoza,2025-04-24 13:13:58,Sierra circular,Herramientas eléctricas,5.0,42863.22,214316.1,transferencia,,,
721,7189,Sr(a). Carmela Ortiz,Sucursal Rosario,Santa Fe,2024-10-25 17:29:37,Caja de tornillos,Fijaciones,3.0,4009.77,12029.31,tarjeta_débito,,,"Pintura látex 4L, Taladro eléctrico"
722,7235,Joaquina Emiliano Lucero Perez,Sucursal Palermo,Buenos Aires,2025-05-28 19:15:29,Rodillo de pintura,Accesorios pintura,3.0,49605.33,148815.99,tarjeta_crédito,,3 cuotas sin interés,Llave inglesa
723,6113,Franco Herrera,Sucursal Palermo,Buenos Aires,2024-11-22 09:12:45,Destornillador,Herramientas manuales,3.0,6609.09,19827.27,efectivo,10% off,,
724,8551,Lola Ana Paula Peralta Ruiz,Sucursal Mendoza,Mendoza,2025-02-17 05:15:01,Guantes de trabajo,Protección personal,5.0,45169.08,225845.4,mercadopago,sin interés,,
725,1364,Helena Isabella Herrera Perez,Sucursal Rosario,Santa Fe,2025-02-08 03:35:37,Rodillo de pintura,Accesorios pintura,5.0,20124.74,100623.7,efectivo,,,
726,4373,Alma Arias Sanchez,Sucursal Rosario,Santa Fe,2025-08-09 20:05:38,Sierra circular,Herramientas eléctricas,5.0,40761.4,203807.0,tarjeta_crédito,,3 cuotas sin interés,"Pintura látex 4L, Rodillo de pintura"
727,9142,Alma Mia Castillo,Sucursal Palermo,Buenos Aires,2025-08-19 22:55:47,Cinta métrica,Medición,2.0,15080.42,30160.84,transferencia,2x1,3 cuotas sin interés,
728,4700,Valentino Martin Acosta,Sucursal Palermo,Buenos Aires,2025-08-03 05:25:33,Guantes de trabajo,Protección personal,1.0,30001.37,30001.37,mercadopago,sin interés,,
729,8786,Thiago Benjamin Ciro Moreno Lopez,Sucursal Mendoza,Mendoza,2024-12-07 14:29:49,Llave inglesa,Herramientas manuales,3.0,39986.94,119960.82,tarjeta_débito,,3 cuotas sin interés,
730,8092,Thiago Nicolas Coronel,Sucursal Rosario,Santa Fe,2025-08-19 06:58:54,Llave inglesa,Herramientas manuales,4.0,20712.75,82851.0,mercadopago,,,
731,3958,Tobias Agustina Fernandez Sanchez,Sucursal Palermo,Buenos Aires,2025-04-01 07:52:08,Cinta métrica,Medición,2.0,29265.32,58530.64,mercadopago,10% off,,"Guantes de trabajo, Taladro eléctrico"
732,4287,Valentino Roldan,Sucursal Rosario,Santa Fe,2025-08-24 00:10:06,Sierra circular,Herramientas eléctricas,2.0,12778.32,25556.64,transferencia,,3 cuotas sin interés,
733,6220,Sr(a). Joaquin Hernandez,Sucursal Palermo,Buenos Aires,2024-12-03 11:06:13,Llave inglesa,Herramientas manuales,4.0,14079.8,56319.2,tarjeta_crédito,sin interés,5% off efectivo,Rodillo de pintura
734,2860,Valentina Medina Ayala,Sucursal Córdoba,Córdoba,2025-06-17 03:51:32,Llave inglesa,Herramientas manuales,1.0,13033.74,13033.74,transferencia,sin interés,,
735,7914,Victoria Gael Gimenez,Sucursal Palermo,Buenos Aires,2025-05-21 06:38:36,Llave inglesa,Herramientas manuales,2.0,14362.89,28725.78,tarjeta_débito,2x1,3 cuotas sin interés,
736,3883,Thiago Ezequiel Martinez Aguirre,Sucursal Palermo,Buenos Aires,2025-03-08 18:10:48,Sierra circular,Herramientas eléctricas,1.0,3711.04,3711.04,efectivo,2x1,3 cuotas sin interés,
737,7668,Thiago Daniel Agustin Molina,Sucursal Rosario,Santa Fe,2025-01-28 04:49:40,Destornillador,Herramientas manuales,4.0,47214.94,188859.76,mercadopago,,5% off efectivo,Cinta métrica
738,9605,Luana Valentina Rivero,Sucursal Rosario,Santa Fe,2024-10-21 14:42:30,Sierra circular,Herramientas eléctricas,1.0,12665.77,12665.77,mercadopago,2x1,3 cuotas sin interés,
739,7388,Martina Isabella Roldan Vargas,Sucursal Córdoba,Córdoba,2024-12-08 17:47:19,Rodillo de pintura,Accesorios pintura,2.0,8069.62,16139.24,transferencia,10% off,5% off efectivo,
740,7690,Lara Agostina Perez,Sucursal Rosario,Santa Fe,2025-02-22 13:04:42,Guantes de trabajo,Protección personal,1.0,25027.57,25027.57,transferencia,sin interés,,
741,8780,Sr(a). Santino Ezequiel Martin,Sucursal Córdoba,Córdoba,2025-06-08 10:45:25,Caja de tornillos,Fijaciones,2.0,18786.9,37573.8,efectivo,,3 cuotas sin interés,
742,1570,Agustin Fernandez Lopez,Sucursal Palermo,Buenos Aires,2025-07-24 12:47:44,Llave inglesa,Herramientas manuales,3.0,28083.67,84251.01,efectivo,sin interés,3 cuotas sin interés,
743,9763,Francisco Cabrera Leiva,Sucursal Córdoba,Córdoba,2025-06-20 07:25:03,Sierra circular,Herramientas eléctricas,4.0,1385.44,5541.76,tarjeta_crédito,,3 cuotas sin interés,
744,5872,Pedro Thiago Sosa Martinez,Sucursal Córdoba,Córdoba,2025-03-16 18:08:07,Martillo,Herramientas manuales,4.0,31936.28,127745.12,tarjeta_débito,,,
745,2312,Agostina Antonia Ruiz Gomez,Sucursal Mendoza,Mendoza,2025-04-03 03:50:53,Sierra circular,Herramientas eléctricas,4.0,46398.36,185593.44,efectivo,sin interés,,
746,3627,Lucas Mia Garcia Castillo,Sucursal Rosario,Santa Fe,2025-03-22 14:19:20,Cinta métrica,Medición,1.0,18240.96,18240.96,efectivo,,3 cuotas sin interés,
747,1853,Alma Perez Romero,Sucursal Córdoba,Córdoba,2025-01-02 00:56:57,Sierra circular,Herramientas eléctricas,2.0,1150.71,2301.42,efectivo,10% off,3 cuotas sin interés,
748,2815,Ambar Oriana Ferreyra Lopez,Sucursal Córdoba,Córdoba,2025-04-05 09:43:13,Llave inglesa,Herramientas manuales,5.0,35964.63,179823.15,transferencia,,5% off efectivo,
749,6233,Tiziano Valentin Luciana Figueroa,Sucursal Mendoza,Mendoza,2025-05-07 12:54:37,Sierra circular,Herramientas eléctricas,2.0,13773.31,27546.62,tarjeta_crédito,,3 cuotas sin interés,
750,2382,Antonella Peralta,Sucursal Mendoza,Mendoza,2025-06-23 15:02:29,Pintura látex 4L,Pinturas,2.0,20281.21,40562.42,mercadopago,,5% off efectivo,Cinta métrica
751,4747,Ambar Franco Perez,Sucursal Palermo,Buenos Aires,2025-02-26 01:30:34,Sierra circular,Herramientas eléctricas,2.0,13827.38,27654.76,transferencia,10% off,,
752,5262,Francesca Gonzalez,Sucursal Córdoba,Córdoba,2025-06-18 11:52:32,Destornillador,Herramientas manuales,3.0,9336.02,28008.06,efectivo,,,"Sierra circular, Guantes de trabajo"
753,4677,Sr(a). Alma Vera,Sucursal Córdoba,Córdoba,2025-06-10 01:08:35,Llave inglesa,Herramientas manuales,3.0,15110.14,45330.42,tarjeta_crédito,,,Guantes de trabajo
754,5636,Dr(a). Mia Morena Carrizo,Sucursal Córdoba,Córdoba,2025-04-01 12:42:42,Rodillo de pintura,Accesorios pintura,2.0,21017.68,42035.36,tarjeta_crédito,10% off,,"Llave inglesa, Sierra circular"
755,7056,Juan Gabriel Maite Lucero Lopez,Sucursal Mendoza,Mendoza,2024-10-24 09:55:16,Destornillador,Herramientas manuales,1.0,23975.2,23975.2,transferencia,sin interés,,
756,7935,Juan Ignacio Perez,Sucursal Rosario,Santa Fe,2025-07-27 10:30:20,Destornillador,Herramientas manuales,1.0,28293.0,28293.0,transferencia,2x1,3 cuotas sin interés,
757,6804,Sr(a). Abigail Mendoza,Sucursal Palermo,Buenos Aires,2025-05-28 15:58:03,Taladro eléctrico,Herramientas eléctricas,3.0,25722.56,77167.68,tarjeta_débito,,3 cuotas sin interés,
758,3166,Delfina Diaz Hernandez,Sucursal Palermo,Buenos Aires,2025-02-26 19:16:59,Guantes de trabajo,Protección personal,2.0,13754.29,27508.58,transferencia,,,
759,3161,Thiago Maria Victoria Medina Gomez,Sucursal Palermo,Buenos Aires,2024-10-07 08:30:00,Pintura látex 4L,Pinturas,5.0,22213.55,111067.75,tarjeta_crédito,sin interés,,
760,9179,Sr(a). Agustin Diaz,Sucursal Rosario,Santa Fe,2024-11-02 00:57:36,Pintura látex 4L,Pinturas,4.0,14863.35,59453.4,transferencia,sin interés,3 cuotas sin interés,
761,3703,Julia Ramirez,Sucursal Rosario,Santa Fe,2025-08-20 17:05:49,Sierra circular,Herramientas eléctricas,2.0,28228.06,56456.12,tarjeta_crédito,,,Taladro eléctrico
762,4000,Valentino Sofia Ramirez,Sucursal Palermo,Buenos Aires,2025-04-25 15:25:14,Sierra circular,Herramientas eléctricas,3.0,9014.19,27042.57,tarjeta_débito,,,"Taladro eléctrico, Sierra circular"
763,8949,Felipe Guzman,Sucursal Mendoza,Mendoza,2024-11-25 13:14:29,Sierra circular,Herramientas eléctricas,1.0,42446.08,42446.08,tarjeta_crédito,10% off,,
